id,Acer_Capillipes,Acer_Circinatum,Acer_Mono,Acer_Opalus,Acer_Palmatum,Acer_Pictum,Acer_Platanoids,Acer_Rubrum,Acer_Rufinerve,Acer_Saccharinum,Alnus_Cordata,Alnus_Maximowiczii,Alnus_Rubra,Alnus_Sieboldiana,Alnus_Viridis,Arundinaria_Simonii,Betula_Austrosinensis,Betula_Pendula,Callicarpa_Bodinieri,Castanea_Sativa,Celtis_Koraiensis,Cercis_Siliquastrum,Cornus_Chinensis,Cornus_Controversa,Cornus_Macrophylla,Cotinus_Coggygria,Crataegus_Monogyna,Cytisus_Battandieri,Eucalyptus_Glaucescens,Eucalyptus_Neglecta,Eucalyptus_Urnigera,Fagus_Sylvatica,Ginkgo_Biloba,Ilex_Aquifolium,Ilex_Cornuta,Liquidambar_Styraciflua,Liriodendron_Tulipifera,Lithocarpus_Cleistocarpus,Lithocarpus_Edulis,Magnolia_Heptapeta,Magnolia_Salicifolia,Morus_Nigra,Olea_Europaea,Phildelphus,Populus_Adenopoda,Populus_Grandidentata,Populus_Nigra,Prunus_Avium,Prunus_X_Shmittii,Pterocarya_Stenoptera,Quercus_Afares,Quercus_Agrifolia,Quercus_Alnifolia,Quercus_Brantii,Quercus_Canariensis,Quercus_Castaneifolia,Quercus_Cerris,Quercus_Chrysolepis,Quercus_Coccifera,Quercus_Coccinea,Quercus_Crassifolia,Quercus_Crassipes,Quercus_Dolicholepis,Quercus_Ellipsoidalis,Quercus_Greggii,Quercus_Hartwissiana,Quercus_Ilex,Quercus_Imbricaria,Quercus_Infectoria_sub,Quercus_Kewensis,Quercus_Nigra,Quercus_Palustris,Quercus_Phellos,Quercus_Phillyraeoides,Quercus_Pontica,Quercus_Pubescens,Quercus_Pyrenaica,Quercus_Rhysophylla,Quercus_Rubra,Quercus_Semecarpifolia,Quercus_Shumardii,Quercus_Suber,Quercus_Texana,Quercus_Trojana,Quercus_Variabilis,Quercus_Vulcanica,Quercus_x_Hispanica,Quercus_x_Turneri,Rhododendron_x_Russellianum,Salix_Fragilis,Salix_Intergra,Sorbus_Aria,Tilia_Oliveri,Tilia_Platyphyllos,Tilia_Tomentosa,Ulmus_Bergmanniana,Viburnum_Tinus,Viburnum_x_Rhytidophylloides,Zelkova_Serrata
384,8.271527e-07,3.7613395e-07,3.925028e-06,0.00027628534,7.457456e-08,2.6762967e-08,1.6099199e-05,1.6077318e-05,2.9292477e-07,1.4914313e-08,3.5376866e-07,3.3301384e-07,6.016206e-07,1.4923329e-05,6.926602e-08,8.173079e-07,1.9622331e-07,0.0005108385,9.242907e-07,1.1945638e-06,9.184207e-08,2.0752577e-08,3.232056e-08,1.4818552e-07,6.6948974e-07,3.3057123e-08,6.881858e-07,1.3868499e-06,1.0873018e-06,2.3407187e-08,5.0206683e-05,1.7603709e-07,1.2521931e-06,3.1488444e-08,1.244078e-07,5.4129334e-08,1.5151031e-06,1.1205564e-07,3.9062726e-07,5.7416322e-08,3.4236058e-07,1.1431516e-06,1.0623373e-06,0.00012705653,3.4458702e-07,9.633636e-06,8.7356735e-09,1.9603058e-06,2.0036414e-06,2.9475311e-06,3.59215e-05,6.3347336e-09,0.00085210457,3.6462638e-06,4.7512026e-07,5.630254e-07,2.7487543e-09,1.9621266e-05,5.8711783e-05,1.354883e-07,2.6457014e-05,9.2308915e-07,1.2100226e-05,6.04977e-08,9.631527e-07,2.89815e-06,5.116841e-07,2.3517298e-06,4.059244e-05,0.0008374116,3.255876e-07,4.03342e-07,1.0095495e-08,0.0031350257,7.57359e-09,7.8446374e-07,1.1340388e-05,5.0936976e-08,5.2705467e-08,4.2901807e-05,5.826757e-08,0.0013628193,2.2467966e-06,7.6089805e-08,7.918852e-08,2.9779912e-05,0.9922465,5.0026474e-06,7.8469675e-08,5.4571938e-06,5.3978556e-06,6.140195e-06,1.6943197e-05,1.0279312e-07,4.8700895e-05,8.471178e-07,9.181646e-05,3.0026075e-07,4.237272e-05
385,1.99107e-05,0.9773865,4.359425e-06,1.5687974e-06,0.0030833932,1.7717988e-06,3.0066409e-05,4.700817e-05,0.00043605108,0.0010655611,3.0880557e-05,0.0011380183,8.517024e-05,5.11205e-05,0.00027902075,7.911372e-05,0.0038424954,1.5813264e-06,1.2994054e-05,7.199486e-05,3.475685e-05,4.4844533e-06,1.1195929e-06,2.428864e-07,6.519495e-07,7.5409105e-07,0.009398232,6.620236e-07,1.746138e-07,6.175369e-06,2.7839386e-07,5.9936324e-06,1.0286124e-05,9.613904e-07,5.381544e-08,0.00012227762,1.6670373e-06,2.223297e-07,5.2183746e-06,5.3334173e-07,8.480616e-07,2.4935393e-05,2.5817878e-06,2.4719277e-08,2.2277404e-06,1.4934649e-06,4.7345397e-06,1.2236832e-05,0.0001461622,5.5000164e-05,3.147917e-07,2.4078076e-05,1.1053902e-06,1.09855655e-05,1.5343714e-05,1.5432431e-06,2.4087238e-05,3.6376642e-07,7.2175175e-07,4.4996827e-06,3.565983e-05,1.3606265e-07,1.0306405e-06,8.355365e-07,5.051582e-05,9.3291584e-07,4.0151696e-07,1.2921299e-08,1.0814192e-06,5.286631e-07,2.416239e-06,2.474598e-06,3.220689e-06,4.2442225e-05,0.00013069398,7.881326e-05,2.4788992e-06,4.8326788e-06,7.164298e-06,1.4505559e-06,1.4472155e-05,6.596046e-08,1.0801201e-07,8.587128e-06,1.840726e-05,4.2066517e-06,1.2688998e-06,1.2443125e-07,1.3289955e-06,1.6035921e-05,3.7459597e-07,4.9174905e-05,7.0476385e-06,5.6241315e-06,7.2859734e-06,0.00030151132,6.3793784e-08,3.6632123e-06,0.0015976826
391,0.0012483544,0.010175358,0.00030894668,0.0001898018,0.00289193,0.023051752,0.0001863728,0.00014324272,0.00013032614,0.0070367595,0.00019634474,0.0004222484,0.0028868644,0.0002123248,0.0004714629,0.00080955913,0.0059297057,5.372755e-05,0.0017096497,0.00083357876,0.007960646,0.0007170081,0.0005535225,0.00068125775,0.00060561,0.00010838265,0.6593255,0.00030069007,0.0015418554,0.0006306095,1.1599281e-05,0.00037819435,8.5215055e-05,0.00022088141,1.7551996e-05,0.0030481913,6.0176535e-05,9.432109e-06,0.003244922,0.00011745096,3.209577e-05,0.0011468279,0.0004675527,0.00013795843,0.00087119517,5.8696558e-05,0.00018269256,0.00025161,0.0030126185,0.0021265259,0.0010450345,0.003786599,1.5700278e-05,0.005125966,0.075358555,0.011284382,0.03679804,4.5669785e-05,1.14929235e-05,0.001050617,0.0010142897,0.0013213863,0.00024582318,0.0015080103,0.020804657,0.0010715834,0.00022697514,2.714944e-05,0.0022375542,0.0005413892,0.0033731842,0.00066859124,0.00410586,0.0014901586,0.010173912,0.04341468,0.00021185998,0.0021165109,0.0066434266,5.009363e-05,0.0036344104,1.1432745e-05,8.9922156e-05,0.0026799485,0.0019445344,0.0018279,0.0001491914,0.00016280968,0.0027659975,9.0700916e-05,0.00015798696,0.00058078987,0.00015257564,0.00054997863,3.230006e-05,0.000354087,5.5484983e-05,0.00034762867,0.0018488814
395,7.702289e-10,1.5595079e-07,1.2791842e-05,6.0085724e-05,2.2446578e-08,1.0036817e-08,3.0162141e-06,3.1117882e-09,3.6068744e-09,8.183929e-08,8.19537e-10,1.5811097e-09,7.913514e-09,5.416809e-10,4.095396e-09,2.0588722e-07,5.2769717e-08,2.7911372e-07,3.25408e-09,6.574175e-07,1.4029033e-07,8.26704e-06,8.40578e-07,3.7108544e-05,1.0145714e-05,2.374188e-05,5.8515432e-09,2.2378214e-07,1.2172188e-05,2.5207532e-05,1.1803112e-05,1.3873149e-06,1.9105109e-08,8.115638e-09,1.6272488e-05,9.0984453e-10,0.00022733062,0.00013794073,0.991217,0.0039820257,1.47303135e-05,2.8754918e-09,4.569313e-08,8.104868e-06,2.970378e-08,1.041698e-06,9.759903e-10,4.1640132e-07,1.1294041e-08,7.152415e-09,2.9558887e-05,6.3315175e-09,6.859825e-07,1.4103106e-09,3.9793395e-07,2.0016275e-06,4.8475085e-10,2.24994e-05,6.2123485e-07,8.663808e-08,4.1637454e-06,2.0193879e-08,1.6167427e-07,4.7213145e-08,7.9924725e-08,5.8180896e-09,5.995409e-08,5.479344e-06,3.1465706e-06,9.2717977e-07,8.359102e-09,3.1850128e-08,4.449616e-09,6.584949e-07,3.6854345e-10,1.7735991e-06,8.131028e-06,1.0672608e-08,1.2325443e-09,4.6998888e-05,4.5182022e-10,2.7596143e-05,1.3624165e-06,5.093129e-09,1.09039725e-07,5.6852326e-07,1.7988098e-08,6.861072e-06,2.143077e-08,1.2421735e-07,2.3990515e-07,1.04817435e-08,3.0159697e-08,2.1608382e-11,6.809435e-09,3.2226164e-09,0.0040204767,3.1659397e-08,1.5146704e-06
399,1.0309222e-05,8.2675325e-07,7.8909514e-05,0.0017687929,4.816489e-07,6.793751e-07,2.8681963e-05,4.975033e-07,3.097616e-08,5.3679474e-07,2.4108584e-07,9.1998373e-07,4.047166e-07,5.360448e-07,1.5412257e-07,6.4196433e-07,3.1399309e-06,3.050254e-05,0.000126054,1.931272e-06,1.5616829e-06,1.7824029e-06,1.1408814e-06,4.196328e-05,0.0003794168,4.5997435e-06,2.4436836e-06,1.5184504e-05,1.7082184e-05,3.2040844e-06,4.373514e-05,2.0007344e-06,7.448565e-07,2.9550048e-08,2.1479871e-05,2.914164e-07,3.6731803e-05,2.3675643e-06,0.00029749074,7.203238e-06,6.3817795e-05,3.0123635e-07,1.7478781e-06,0.25223002,1.8835049e-06,3.94604e-06,7.556322e-09,1.09359235e-05,4.6248394e-07,7.910651e-06,0.00063824526,1.8183404e-07,7.488372e-05,1.4106344e-06,1.0214713e-05,1.5053352e-05,2.3626178e-08,5.879541e-05,0.00019744781,2.8812487e-05,0.00018473584,7.912232e-05,5.1533283e-05,3.858154e-06,2.0223831e-06,3.52532e-06,3.200505e-06,0.00027180926,3.937813e-05,0.010022921,1.0646484e-06,3.9837632e-05,1.196381e-07,0.00027640155,9.683009e-08,1.2207086e-05,0.0039440123,8.213528e-07,9.2752785e-08,0.0001843504,1.6566474e-07,0.00047341062,0.0001410559,3.5016552e-07,2.1048025e-07,0.00038767277,0.0032896204,0.0005136986,1.9948025e-07,1.2012985e-05,0.00011585737,2.2909283e-06,8.299262e-06,4.705281e-08,5.4049774e-06,1.3047622e-05,0.7235947,5.502941e-06,3.4628607e-05
400,8.838572e-07,4.906601e-05,7.222161e-07,1.3389157e-05,0.00010323104,1.8136168e-05,8.857587e-08,7.0945725e-07,3.9545202e-07,0.0001719124,0.00028207843,2.5557443e-07,3.600194e-06,2.2230001e-06,1.8634398e-06,5.1223903e-08,0.001880021,3.6848795e-07,2.006065e-05,5.9029185e-06,1.139726e-06,0.0016069374,3.644428e-08,2.0161686e-07,1.6208384e-06,1.091345e-06,0.0027908902,1.09265775e-05,1.6444382e-07,6.2915717e-07,9.036883e-09,0.0002262217,2.8016115e-05,1.3581905e-06,1.9127114e-07,1.11531e-05,4.9427713e-06,4.7038675e-09,2.1846623e-05,1.2273897e-07,7.43859e-08,3.2384633e-05,9.770913e-05,5.3251835e-08,0.0004249366,1.846393e-07,2.1647978e-05,1.4358017e-07,1.7813688e-06,2.5658943e-05,0.00012310466,0.01499796,1.7538306e-07,2.5568183e-06,6.916428e-05,7.938599e-05,0.023687666,1.6261451e-07,1.2530053e-06,1.1298993e-06,3.4917997e-05,4.786095e-06,1.5323736e-06,7.450437e-07,0.013620924,1.0567132e-06,4.770237e-06,1.732531e-08,0.00093943515,4.2128763e-06,3.0110812e-07,1.4510151e-07,8.095386e-06,5.474103e-06,5.4326454e-05,0.77077806,2.0883422e-07,1.5072667e-05,0.0002570576,1.333341e-07,6.3644397e-06,2.7107134e-07,7.6676784e-08,0.16655754,0.00038609235,2.8770285e-06,5.069073e-07,1.9193043e-07,0.00019695911,5.461721e-07,3.3951962e-06,2.371797e-07,3.2811104e-06,1.6664649e-07,1.2390925e-06,2.3259588e-06,7.763411e-07,0.00026579757,1.0594453e-05
401,0.003523078,1.760982e-05,1.0761798e-06,3.3153447e-06,8.5617285e-05,4.524725e-06,4.3269615e-06,0.0001929224,9.6301956e-05,0.0023743284,0.0006774193,2.3703182e-05,7.3790245e-05,2.1025626e-05,1.175376e-05,3.3164736e-06,4.0140723e-05,3.805276e-06,0.00021763267,2.8852546e-06,0.9798712,3.6652924e-08,4.193851e-06,3.7138336e-05,1.3471782e-05,4.9251726e-06,0.0001853716,1.3071134e-06,8.011165e-06,1.6955423e-06,4.027817e-08,1.4179067e-05,4.5145825e-06,0.0004791532,7.7525e-08,0.0006768484,8.8127314e-07,1.2831788e-07,8.6659566e-05,1.6182426e-07,1.17076295e-08,8.389794e-06,3.721518e-06,9.610185e-07,3.88825e-05,9.83465e-07,9.97124e-05,3.0010488e-06,0.0005359837,0.00020598582,7.758747e-07,1.2646266e-05,7.211644e-07,1.1898266e-05,0.001823399,0.00012993891,6.5240843e-06,6.398635e-08,1.791016e-07,7.3449482e-06,0.00010473106,2.851102e-06,1.5030486e-06,4.8739103e-06,0.0002296192,0.0042810235,1.1445184e-06,1.775353e-08,1.6491953e-05,6.2347567e-07,2.2807588e-05,1.830018e-05,4.033847e-07,2.5439153e-06,0.0010113734,0.00031305288,5.724249e-07,1.9673615e-07,5.927539e-05,0.00015127266,0.0012685028,1.5432782e-07,1.058726e-07,1.5578362e-05,0.0001725933,1.1256369e-06,3.507181e-07,3.7784186e-08,1.0593144e-06,2.0937473e-06,9.1375927e-07,4.921813e-05,0.00016172793,0.0004290745,3.9434778e-07,6.60722e-07,4.0369464e-08,5.249273e-06,8.6481605e-06
402,1.6897802e-08,1.3508802e-07,7.454199e-07,1.3490585e-05,3.7195986e-07,4.882049e-08,0.00012348959,1.0940539e-06,4.9147985e-07,6.550184e-08,2.3459214e-07,2.723821e-06,2.6152532e-07,1.084892e-06,1.0843231e-06,1.0191525e-05,2.808e-07,0.00059481466,2.4338337e-06,7.3753694e-07,7.028089e-07,5.0262225e-09,2.2557148e-07,1.4714187e-06,2.545075e-07,9.159226e-07,1.7315441e-06,4.569596e-06,2.9700013e-06,1.5255799e-07,9.116234e-06,5.4645184e-06,4.181275e-07,5.7816993e-07,1.8102799e-06,3.4069323e-08,5.8699323e-05,2.0493683e-06,1.1956323e-06,1.7588623e-06,2.5391986e-05,8.006025e-07,1.0058501e-06,0.00024665892,1.7513661e-05,6.845663e-05,4.6037385e-07,1.4571054e-06,1.9276727e-06,1.0398418e-06,3.492474e-05,9.378912e-08,0.0012656765,6.174576e-07,1.6628665e-07,7.12717e-08,7.618703e-09,1.4071657e-05,0.0016982168,6.1195294e-07,0.97742736,6.534461e-08,0.011799866,8.1617344e-07,4.772908e-07,3.034946e-06,0.0021499484,1.7093134e-05,2.719806e-07,1.3667896e-05,5.5177228e-08,1.235863e-06,3.498559e-08,0.00018246315,2.2389965e-08,3.8988665e-06,8.429015e-06,7.962638e-07,7.917232e-08,0.0020676749,4.2129663e-08,0.0016608334,3.5879166e-05,2.2347481e-07,1.7959627e-06,9.4203665e-07,1.1535325e-05,3.9937277e-06,7.7850224e-08,1.7268796e-05,1.3383801e-05,1.5689433e-05,0.00019921268,6.323016e-07,6.1711734e-07,5.3357263e-07,0.00012966873,7.909006e-08,3.325026e-06
403,6.082334e-08,1.1389911e-05,4.8384754e-09,1.5424796e-07,1.9011393e-06,1.5091879e-06,2.1558297e-09,2.8770137e-07,2.947893e-07,2.3196528e-06,0.00012783502,4.9634355e-07,2.8421699e-05,1.4608041e-05,3.0724896e-06,6.724904e-07,0.00020875114,1.5442282e-07,8.7628183e-07,4.6539287e-07,5.7962403e-05,1.890437e-07,1.2110959e-06,2.5983005e-07,3.512432e-08,6.9681823e-07,8.995587e-05,2.5370267e-07,2.6535313e-06,2.901202e-07,9.604116e-10,0.00015320422,8.289367e-07,9.80019e-05,1.0355135e-09,0.00011979661,1.9958646e-08,1.2504163e-10,1.3598899e-06,1.6326624e-09,8.614758e-10,5.518043e-06,6.622516e-08,2.7740756e-09,0.0001435948,7.3402646e-08,0.9848433,1.2394561e-09,2.4510244e-05,4.6239675e-06,2.7792355e-08,0.0020446663,1.3185106e-06,0.0002818322,4.68802e-05,4.1544095e-05,0.0008666228,2.8095821e-09,1.9863275e-09,1.457187e-08,1.5593601e-05,3.0541575e-08,2.2690426e-06,3.2659322e-08,0.00047281897,2.9859402e-05,1.6579796e-05,1.7468067e-09,6.203265e-07,3.7323713e-09,9.885148e-07,2.7766538e-07,3.910131e-07,1.7383546e-07,0.007465738,0.0017097574,1.2281667e-10,6.751636e-07,0.00025311287,7.773955e-07,2.3585842e-05,6.2391325e-10,3.5747931e-09,0.00045898653,1.1792826e-05,1.1130987e-09,1.01683435e-08,2.503043e-10,0.00017699154,5.0277198e-08,5.9377867e-09,5.015936e-05,9.1106074e-08,3.354914e-05,9.893597e-09,2.6454128e-08,9.754058e-10,3.5923767e-05,4.814125e-06
405,3.429252e-07,2.1174976e-05,0.00021533195,0.068541236,8.918964e-06,4.6404236e-07,0.002316291,2.1745102e-05,1.302102e-06,4.724947e-06,3.8224102e-06,2.793968e-06,0.00012814136,9.054256e-07,1.1676029e-06,2.6046459e-05,1.547705e-06,0.00015197236,3.290407e-06,0.00019102478,1.3979717e-05,7.973215e-06,1.9293277e-05,0.0005536459,2.6738897e-05,5.2366948e-05,1.6450756e-06,1.993979e-06,7.7139855e-05,0.002891465,0.014616804,0.000108588625,0.00020939451,7.894575e-07,0.00045012232,7.505748e-07,0.012425734,0.0010331041,0.0020895535,0.00027985804,0.00049285014,1.895102e-06,0.00014100148,0.00044839698,1.1473045e-05,0.003601631,5.063352e-07,7.2745366e-05,5.0744534e-06,2.444456e-06,0.0015109149,7.9362286e-07,0.0014513778,7.1614104e-06,8.926555e-06,0.0021834844,1.2336668e-07,0.00013377776,0.0008769166,5.6532448e-05,0.0059078378,6.0765524e-06,9.010748e-05,8.63691e-06,0.00012825629,8.063586e-06,9.077951e-06,0.0004522425,0.0023828452,0.0010171672,1.5189962e-06,1.0546448e-05,3.7103317e-07,0.00034717025,5.254161e-08,2.5318632e-05,0.00021635708,4.567182e-07,8.551104e-07,0.7065768,5.1427156e-07,0.054305084,0.00040733864,2.0667055e-06,2.7487518e-05,0.00045916066,0.0001218796,0.00022007375,6.560418e-07,1.0008838e-05,0.0018440754,1.1726486e-05,0.0002529644,4.2101905e-07,6.925179e-05,8.6856056e-07,0.10650303,4.4723342e-06,0.001058009
406,7.543045e-08,6.2057137e-07,3.1511606e-06,2.531652e-06,3.3001938e-06,7.663655e-05,3.5263252e-05,6.3288826e-07,5.032475e-07,5.741383e-07,3.8219296e-06,5.2152473e-06,5.857495e-06,4.5102665e-06,2.7481324e-06,0.0013331013,2.169869e-06,2.3504585e-06,6.140508e-07,1.6270145e-06,1.4545051e-05,4.9867594e-05,0.98401976,0.000567983,0.00035661168,0.0024991205,1.4906573e-05,3.1921772e-05,0.001330275,0.00016382046,0.0003823414,2.1387305e-05,1.2715556e-06,2.470787e-05,4.0779164e-06,9.456304e-07,1.2111702e-05,5.582277e-08,0.0001514482,9.354521e-06,9.074257e-06,7.9352716e-08,1.26540845e-05,4.4132863e-05,1.2386938e-05,2.0305647e-06,1.4562332e-05,1.3251189e-07,3.6537566e-07,4.17929e-06,4.280213e-07,5.345052e-06,2.9056237e-05,2.019726e-06,5.009331e-06,3.0597796e-05,3.8693015e-06,3.2279146e-05,1.14238055e-07,6.005487e-07,2.0357738e-05,5.118049e-06,0.0030330208,5.773452e-06,2.2912187e-05,6.6390703e-06,0.0011197195,0.0024225737,5.440373e-06,3.6458848e-06,0.0001350306,2.541129e-06,8.558268e-05,0.0007566537,3.8169338e-07,1.5350531e-06,3.81624e-08,0.0007177418,8.89647e-06,3.1393352e-05,9.785703e-07,9.453199e-06,2.2402985e-06,8.4302536e-07,5.812175e-07,3.3259073e-07,1.9849817e-06,1.2550001e-06,4.5689125e-05,9.71583e-07,8.0611835e-07,1.15948005e-05,4.668224e-05,9.262766e-06,9.6633556e-08,6.410537e-07,3.3698045e-05,8.4534644e-05,1.2552377e-05
407,6.40459e-07,2.0031397e-05,4.2025185e-06,0.0003751348,2.1173237e-05,5.1139426e-07,0.000435181,0.00038864906,1.4900203e-05,4.0704326e-06,3.6405214e-05,3.201509e-05,0.0005749753,2.0152649e-05,1.2945619e-05,9.8030185e-05,1.1380737e-06,0.0004700856,2.582335e-06,4.824407e-05,6.653048e-05,3.120699e-07,1.06601365e-05,9.579677e-05,1.558655e-05,9.269233e-06,1.6984108e-05,1.2629566e-06,0.00014129424,0.00038238397,0.0011474894,9.1421854e-05,0.00018123102,0.00020925973,1.4496069e-05,6.6263365e-06,0.0001867047,4.735794e-05,3.3820055e-05,3.0515625e-06,3.6188953e-06,3.8679245e-06,1.0716473e-05,8.1873195e-06,2.6908137e-05,0.005810992,7.302312e-05,1.0855604e-05,0.000103491446,2.4905286e-05,2.6552934e-05,3.8704857e-06,0.0065419874,0.0006085153,1.27287485e-05,0.00062888,8.9382456e-07,1.1905245e-05,3.688219e-05,7.814839e-06,0.0009200617,2.6542084e-06,0.000267162,4.4474477e-06,6.7346635e-05,3.7911614e-05,2.484996e-05,1.1884384e-05,0.0005003625,0.0001071467,1.0445111e-05,7.320458e-06,3.7421253e-07,0.00020009375,1.4430516e-06,8.521686e-06,4.5668403e-06,2.7147564e-07,1.690748e-06,0.97684526,1.1341434e-05,0.0006093033,2.8073639e-05,2.310182e-05,2.7313483e-05,7.446383e-06,0.00018812437,5.640575e-06,3.0585143e-06,8.8065435e-06,3.055886e-05,9.8045704e-05,0.00019146905,4.4662833e-05,6.183182e-05,1.8611324e-06,0.00012986072,1.4778899e-06,0.00032501068
414,0.00021601985,0.00011166806,0.000705273,0.0046299584,0.0006066877,0.0004995548,5.0338404e-05,0.0008954056,0.00024710354,0.00020962585,0.0043547642,0.00019436447,0.002029647,0.0009988719,8.7240296e-05,0.00055225135,0.00025840115,0.00036875508,0.0004486326,0.0012070466,0.00053319853,0.0005609167,0.00035183164,0.000604138,0.00071304437,0.00077451847,0.0008172241,3.0949243e-05,0.023147164,0.00021572494,0.003925956,0.000263877,0.0030173361,0.00031701816,4.1077714e-05,0.0005763313,0.00015006687,1.7794737e-05,0.0004612882,9.1150105e-05,8.964411e-06,3.1450716e-05,0.00066470297,0.00021055613,0.00069294363,0.00014680729,0.0014888358,3.6942194e-05,0.000109167544,0.00028102237,0.0010229647,0.00010156096,0.025718888,0.090150975,0.0026877248,0.14085779,0.008268261,6.136845e-05,3.458985e-05,5.3169722e-05,0.0012706256,0.0007162165,0.0016437694,0.00031585287,0.02241655,0.019840593,0.00090142287,0.00022959476,0.048864007,0.46044898,0.008147277,0.00056907657,9.016416e-05,0.02805997,0.00023460241,0.0006683029,6.477611e-05,0.00015330085,0.00016762178,0.0018054395,0.0014450363,0.0019393954,0.00026404695,0.0030745082,0.00015391127,0.00019919005,0.040716194,0.00016271239,0.0031311018,0.00015693612,0.00066606165,0.0002514698,0.0020167732,0.00070766005,0.00036932065,3.644237e-05,0.0016540017,0.00011370491,0.018422525
421,2.6558004e-08,3.154228e-07,0.00034684036,0.0001393562,4.441235e-09,3.3562813e-07,1.8380439e-05,2.5340265e-09,1.0709936e-08,1.6544144e-08,2.9141332e-09,2.3594149e-09,2.4844407e-09,6.49422e-09,1.2077981e-09,9.7233944e-08,3.449806e-08,1.7650771e-07,2.0217447e-08,4.3710712e-05,4.8686704e-09,4.5534077e-07,1.22564465e-08,5.6503023e-08,1.4568423e-07,2.2478116e-06,4.468813e-07,2.7007254e-06,1.2093045e-07,2.598465e-07,5.54405e-06,2.9051141e-06,1.4800573e-08,4.2238368e-10,0.00012429623,8.327105e-10,0.002438717,0.00017448072,0.00012195713,2.5577623e-05,0.0015378374,1.5368586e-06,3.0053723e-06,0.0002073265,3.0719238e-07,2.76994e-05,5.8113025e-11,0.00025969776,3.2255994e-07,6.105144e-09,0.0021118585,3.351862e-10,1.7932082e-07,5.885027e-09,1.14665774e-07,1.8938465e-07,4.5846602e-10,3.740209e-05,0.00010327029,5.146217e-05,8.4087714e-07,8.885025e-07,3.1687603e-07,2.210458e-05,1.7514974e-08,1.2051437e-07,7.101125e-08,0.00055799686,5.111938e-05,4.2388023e-05,1.175754e-08,1.92741e-06,8.933029e-07,5.435206e-06,4.7052945e-10,5.306007e-07,0.0024284378,1.0877909e-08,1.4625379e-08,8.479039e-07,3.4799066e-09,2.8411006e-05,0.00088516396,5.012279e-09,3.9490277e-07,0.00015546544,4.1211865e-06,0.9874648,7.069822e-09,3.3364265e-06,2.3502347e-05,4.186776e-08,5.0073203e-09,3.0089292e-11,1.2488141e-06,2.1691243e-07,0.0005253799,2.0939142e-08,2.4943752e-06
422,0.0008401574,2.6309797e-05,2.5707477e-06,8.0959035e-06,3.7738406e-05,1.3729135e-05,1.140522e-06,0.00010772233,7.412882e-05,3.4908277e-05,0.00054586935,4.3358227e-06,0.00023577754,6.211932e-05,1.3259375e-06,3.3135893e-05,6.9077632e-06,2.0347647e-05,4.7852584e-05,2.7490094e-05,0.0038244443,7.04413e-07,2.9915665e-05,5.668064e-05,1.0211914e-05,4.4470522e-05,0.00029183974,4.2646957e-06,0.000120075914,5.3034523e-06,4.904187e-07,8.252036e-05,6.8288646e-05,0.0030734772,5.1834417e-07,0.00015544373,2.0017605e-06,1.8076561e-07,2.4950248e-05,5.4952847e-07,4.8425488e-08,1.2950685e-05,1.5946084e-06,1.3034179e-06,2.5346273e-05,4.7353687e-06,0.0013522197,3.184638e-06,0.001234737,0.00017252684,5.106422e-06,6.747359e-06,2.2623497e-05,0.00038691107,0.028273193,0.00041157295,1.8273446e-05,2.5684133e-07,3.8224348e-07,1.654723e-06,0.000120149234,6.1320966e-06,2.41198e-05,3.5502683e-06,0.00035418395,0.9549835,1.2621821e-05,2.137073e-07,0.00018155751,1.0968162e-05,0.000386332,2.0463689e-05,2.0212274e-06,5.65427e-05,0.00080967153,0.00021099478,5.548503e-07,1.2655612e-06,1.09299035e-05,0.00019412408,0.0002779453,5.504847e-07,1.4551934e-07,1.0976303e-05,7.0302995e-05,1.1029377e-05,1.4697444e-05,5.897413e-07,2.9783014e-05,3.2416199e-06,1.1728708e-06,3.9516934e-05,4.871042e-05,0.00013986461,1.33361e-06,8.9226285e-07,2.542013e-07,9.90069e-06,8.5868254e-05
